BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,Cluster KM
-0.30889464229137287,0.5179801782465591,0.5310346207974702,-0.1039496696552301,1.44511382119027,-0.46680539805970817,0.64682419515034,-0.12004659474601245,0.9700395072426213,-0.6752944623225238,-0.4760829306490749,0.4541356547528865,0.8260155822848776,-0.026751262558513133,1
0.5804198333128033,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.3014324589556629,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.4107196044624851,-0.3204443839604459,1
2.556640976331453,0.5179801782465591,0.28474242008032163,-0.3569565052298367,1.327601106457266,0.6306336887767505,0.023906719870218904,-0.6787161910923751,0.3409965007955997,0.15753621419846595,0.11003154814836238,-0.14931213942608337,0.9634306030345845,0.08984531699397154,0
0.24378315303389156,-0.009925176115899534,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.8608433014485539,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,-0.03649707155099695,-0.5918405218239946,-0.4107196044624851,-0.46333643921762563,1
-0.7319633623930649,-1.7856087422636397,-0.2266755677265849,-0.3569565052298367,0.11930014297976775,-0.46680539805970817,-0.18373160799985438,-0.6787161910923751,-0.07836634222642336,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,-0.5481346252121921,-0.5107919131755382,1
0.20390642297390216,0.5179801782465591,-0.2335322287692967,-0.25694904093470217,-0.08046151992149517,-0.46680539805970817,0.43918586728026665,-0.3993830689246308,0.5506766642205982,-0.6752944623225238,-0.4760829306490749,-0.22977184531661268,2.3375808105316542,-0.004317481966819269,1
0.967261385134171,0.5179801782465591,-0.2830078355150349,-0.3569565052298367,-0.013793207403824892,-0.46680539805970817,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,-0.1090822864808187,-0.1358895629630712,-0.23466478378823796,1
0.21717228238042866,0.5179801782465591,-0.3868921007054998,-0.3569565052298367,-0.2592352151401344,-0.46680539805970817,0.43918586728026665,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,-0.685549645961899,-0.5216803389105822,1
2.3084113686756207,0.5179801782465591,2.507072849845256,3.203574303702795,0.0429008443921771,-0.3575959686534497,1.2697416704304612,2.3939615607963085,1.5990825136896427,0.9903618937453903,0.40308878754708105,3.109305949140354,1.8566282379076797,0.11904033863759683,2
-0.6881227827088959,-1.0177429532650166,-0.08771702413742911,-0.3569565052298367,0.44761034345242184,-0.46680539805970817,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,0.09206697824550458,-0.7405156542617819,0.2163357742151291,1
1.0740035858098094,-0.24988138750922906,1.5187775967537729,1.7242590722123317,0.4231612409517469,3.3357010585732327,1.2697416704304612,-0.3993830689246308,1.3894023502646444,0.9903618937453903,1.4287891254425964,-0.06885243353555405,1.2382606445339985,2.6755406749914457,0
1.8275198832136297,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.08583553706095517,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.1417851988424736,0.11003154814836238,-0.5918405218239946,0.41377052003575665,-0.10729157825422257,0
-0.6701357446106134,0.5179801782465591,-0.2825585253033623,-0.3569565052298367,-0.012731645287106266,-0.46680539805970817,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,-0.1090822864808187,-0.4107196044624851,-0.5243616656415048,1
0.024655509683902583,0.5179801782465591,-0.42184469092186266,-0.29550613560270583,-0.4546068763712174,-0.350056087674862,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,0.5739490539719282,0.25656016784772173,-0.5113808159334653,-0.7679986584117232,-0.2912455291646498,1
-0.6913164056356816,0.5179801782465591,-0.3604015194756371,-0.3569565052298367,-0.19664728200860118,-0.46680539805970817,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,-0.1090822864808187,-0.960379687461313,-0.5269635345165212,1
2.684748243967528,0.5179801782465591,-0.2884323202580403,-0.2337244159432718,-0.252799494807528,0.5994742121468841,0.43918586728026665,-0.12004659474601245,0.13131633737060108,3.4888489263342937,1.8683749845406743,-0.27000169826187737,1.6505057067831193,-0.045557123687599906,0
-0.7411040273712683,0.5179801782465591,-0.42278075386284725,-0.3569565052298367,-0.34402748921303145,-0.46680539805970817,-0.18373160799985438,-0.6787161910923751,0.13131633737060108,-0.6752944623225238,-0.4760829306490749,-0.39069125709767133,0.6611175573852291,-0.543200438960551,1
5.0789028897848665,0.5179801782465591,0.9523003867581553,0.2534504997329965,1.7844156127464477,1.0512489177715232,1.2697416704304612,-0.12004659474601245,1.5990825136896427,1.82319257026638,0.9892032663445184,1.9828700666729433,2.3375808105316542,0.862515189987407,2
-0.19331276040825798,0.5179801782465591,0.1611867921850665,-0.11597466355481373,0.5933650336656269,-0.38296971969531896,1.2697416704304612,-0.3993830689246308,1.5990825136896427,0.15753621419846595,-0.18302569125035628,1.218502860712915,0.41377052003575665,-0.37559095495130956,1
2.482947703904724,0.5179801782465591,-0.3174970745756105,-0.16118888159908992,-0.4546068763712174,0.10040980469668172,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.15753621419846595,-0.03649707155099695,-0.47115096298820064,1.6505057067831193,-0.004565666911869903,0
-0.6913329151399296,0.5179801782465591,-0.1715461408173001,0.02668056217075797,-0.4546068763712174,-0.46680539805970817,1.0621033425603876,2.3939615607963085,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.14931213942608337,-0.9054136791614302,-0.45246422346411436,1
0.9380179254793553,-0.6338121703871231,-0.21343963774106345,-0.3569565052298367,0.1505719936681027,-0.46680539805970817,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,-0.028622580590289395,1.7879207275328264,2.418741238743363,1
0.04405698336812513,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.4194723502059667,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.7405156542617819,-0.47731719008661094,1
2.8164882501580832,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,3.7643593025272954,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.9588698569815355,1.1357318860438776,-0.5918405218239946,1.2382606445339985,-0.03349730433480099,0
1.1928281295740544,0.5179801782465591,0.6445884161683056,0.6323763721288445,0.3618892025273961,0.3427042688528797,0.64682419515034,0.9972892459358388,0.9700395072426213,0.9903618937453903,0.5496174072464404,1.0575834489318563,0.13894047853634273,-0.039876283362499675,2
2.2603139739769986,0.5179801782465591,-0.37410548093165086,-0.23405576597557498,-0.4546068763712174,0.9282802279205676,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453903,1.282260505743237,-0.5113808159334653,1.2382606445339985,-0.1714071695400265,0
-0.07352761802871831,-1.7856087422636397,-0.018757267275097626,0.22335186770778612,-0.4546068763712174,2.4770427911990356,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453903,0.40308878754708105,-0.3504614041524067,0.8260155822848776,6.3342654575917114,0
-0.43296361427691077,-0.6338121703871231,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,1.0271593508098789,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,-0.03649707155099695,-0.5918405218239946,-0.7405156542617819,0.46069719470761433,1
-0.37461922996725827,0.134049395368665,0.24490826162672422,0.11675355004283967,0.3640012688221174,0.5767167953795258,0.2315450477402922,0.7179561237680945,-0.07836634222642336,0.5739490539719282,1.1357318860438776,0.4943655076981512,-0.4107196044624851,-0.1627032146365126,1
1.220323136931231,0.5179801782465591,-0.3741897265963394,-0.23416420780432876,-0.4546068763712174,-0.46680539805970817,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.55161066887873,0.0015254577866357555,-0.2988115124838038,1
-0.09796222864305057,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.23967201062063667,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.8229646667116061,-0.468061933117042,1
1.8022369423602442,0.5179801782465591,0.24437002543565817,-0.07392333218252221,0.712713366225457,-0.46680539805970817,1.2697416704304612,0.4386196495894761,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,0.21275653708129855,1.1008456237842914,-0.10466125797388497,2
0.3255703127302205,0.5179801782465591,-0.2650541483069513,-0.29851840862364365,-0.07863696003338512,-0.3787578374021484,-0.39137242753982887,-0.3993830689246308,-0.07836634222642336,0.15753621419846595,-0.18302569125035628,-0.39069125709767133,-0.5756176293621335,-0.5987332260256519,1
-0.5237652443442729,-1.5936412392032753,-0.4182221273402525,-0.3569565052298367,-0.3332570569038241,0.016546257043458412,-0.28755201776984163,-0.6787161910923751,-0.2880465056514219,-0.05067270417529781,-0.3295543109497156,-0.47115096298820064,-0.7679986584117232,-0.5379343946121351,1
1.1268316260777687,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.4777507286632585,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.82319257026638,0.5496174072464404,-0.5918405218239946,-0.08092355466318843,-0.5987332260256519,0
-0.6412688543333752,0.5179801782465591,0.6492921324467528,0.4882451326230133,0.6375525567740379,-0.46680539805970817,1.2697416704304612,1.5559588422822015,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,2.9081566844140303,-0.32827059201266096,0.28000527149307924,2
-0.3367036425089056,0.5179801782465591,-0.23205792963724606,-0.051210793604651306,-0.4546068763712174,-0.13535647953744775,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,-0.2588816225490615,-0.18302569125035628,-0.47115096298820064,-0.1358895629630712,-0.39567099634545644,1
1.617456878200047,0.5179801782465591,-0.04769097278092996,0.03227134089761856,-0.17224241126278955,3.600934227680467,0.3353654575102794,0.5782878866787853,-0.2880465056514219,3.697057844708058,4.94547599822722,-0.22977184531661268,2.0627507690322404,2.203781267418664,0
-0.23337331892648533,0.5179801782465591,0.9849877046573355,0.981540987077827,0.5252481311761843,-0.46680539805970817,0.43918586728026665,1.276622368103583,0.3409965007955997,-0.6752944623225238,-0.4760829306490749,0.13229683119076924,-0.5481346252121921,-0.11520118672251635,2
0.0004965276547486383,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.3135690678951087,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,-0.03649707155099695,-0.5918405218239946,-0.27330458371277816,-0.3597612903693622,1
-0.5284604855690479,0.04873144361802213,0.4567533461156417,0.8354336964702608,-0.4546068763712174,0.4779377932655958,0.43918586728026665,1.5559588422822015,-0.9170895120984436,-0.12007567696655237,-0.3295543109497156,-0.14931213942608337,-0.4107196044624851,0.47554859961560375,1
-0.748504081153533,-1.0177429532650166,-0.32449414505946994,-0.3569565052298367,-0.11181077618084091,-0.46680539805970817,0.43918586728026665,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,-0.960379687461313,-0.4546863025028845,1
-0.12138146919430062,0.5179801782465591,0.13132170405295462,0.41653496108656834,-0.4546068763712174,-0.46680539805970817,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.3504614041524067,0.41377052003575665,-0.5987332260256519,1
0.9899603743008802,0.5179801782465591,-0.3229636821509602,-0.1682255513760006,-0.4546068763712174,-0.14805392703940318,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,1.406779730492918,0.25656016784772173,-0.430921110042936,-0.1358895629630712,-0.5987332260256519,0
0.394761365903196,0.5179801782465591,1.9724264601578179,2.5282528151387527,0.019258971417756877,-0.46680539805970817,1.0621033425603876,2.3939615607963085,0.3409965007955997,-0.6752944623225238,-0.4760829306490749,1.097813301877121,0.8260155822848776,1.3628270824511688,2
1.1561510950788934,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.35971919971685534,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.2332453682599749,-0.03649707155099695,-0.5918405218239946,-0.1358895629630712,-0.33450626867473376,1
1.8877335682005487,0.5179801782465591,-0.362404694169344,-0.3569565052298367,-0.20138007977897154,-0.003990317961703969,-0.18373160799985438,-0.6787161910923751,-0.07836634222642336,0.9903618937453903,0.11003154814836238,-0.3504614041524067,0.41377052003575665,0.13030040776743493,0
0.15107918262226727,-0.6338121703871231,-0.4166963447464477,-0.2888791349566427,-0.4546068763712174,-0.46680539805970817,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.5113808159334653,0.5511855407854637,0.6135910652193293,1
-0.004253677189904062,0.5179801782465591,-0.438600217565486,-0.3170740104326204,-0.4546068763712174,-0.46680539805970817,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.55161066887873,-0.7954816625616646,-0.4819515625979776,1
-0.3627558626512811,0.134049395368665,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,1.3545605672196224,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.0503300263990374,0.5496174072464404,-0.5918405218239946,-0.09466505673815911,0.9115047735164112,0
-0.7482677868321564,-3.3213318737752155,-0.07643746569856533,0.14910536228771154,-0.4546068763712174,-0.46680539805970817,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.55161066887873,-0.7954816625616646,-0.5987332260256519,1
0.17258937554288542,0.5179801782465591,0.4138910240479594,-0.3569565052298367,1.6327338673815641,0.29897270263808834,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.2588816225490615,0.11003154814836238,1.8621805078371494,-0.7267741521868112,0.6752004067629997,2
0.09292116007942844,0.5179801782465591,-0.2766004846839956,-0.16103224340200117,-0.3582701142790058,-0.46680539805970817,0.2315450477402922,0.4386196495894761,-0.49772666907642055,-0.6752944623225238,-0.4760829306490749,-0.14931213942608337,-0.7405156542617819,-0.3301840260451575,1
-0.36262879990669467,-0.009925176115899534,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.033634267185197166,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.05067270417529781,-0.3295543109497156,-0.5918405218239946,-0.8229646667116061,-0.5482757313979145,1
0.0056005847337954094,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.2842199534886707,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.406779730492918,0.40308878754708105,-0.5918405218239946,-0.5481346252121921,-0.41219746284538455,1
1.1654641456282382,0.5179801782465591,-0.34625760843736064,-0.24212865767168826,-0.37399450313289984,-0.46680539805970817,0.43918586728026665,-0.3993830689246308,0.5506766642205982,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,0.41377052003575665,1.7766799151008414,1
0.06475617788031483,0.5179801782465591,0.16866593508353306,0.46460481395469355,-0.4546068763712174,-0.46680539805970817,-0.39137242753982887,0.4386196495894761,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.430921110042936,-0.7679986584117232,-0.03783071550624775,1
1.884745130777218,0.5179801782465591,-0.27343191162876296,-0.3569565052298367,0.008831335208739997,-0.16859104420966503,1.0621033425603876,-0.6787161910923751,1.1797196706676198,0.9903618937453903,0.11003154814836238,-0.14931213942608337,0.48247803041061016,-0.15375496389854482,1
0.684985208482936,0.134049395368665,1.6474488086215084,0.6455821770526358,2.707056845378204,12.549203324557269,0.43918586728026665,0.9972892459358388,0.5506766642205982,3.4888489263342937,3.4801898012336268,0.7357446253697391,0.6886005615351706,9.153471338761296,0
-0.4365355169128747,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.23622104059367102,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.05067270417529781,-0.03649707155099695,-0.5918405218239946,0.6886005615351706,-0.28424066032515066,1
0.1173810312345548,0.5179801782465591,-0.13545623412764093,-0.053873642955160325,-0.22148341236432975,-0.46680539805970817,0.023906719870218904,-0.3435151036867323,0.08937929821679108,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,-0.6168421355870456,-0.29164671204526765,1
-0.4959544031181184,0.134049395368665,-0.09893105817042394,-0.045704358522377045,-0.15018182352473142,-0.46680539805970817,-0.5423825735671369,-0.37398823454277935,-0.45960414671370525,-0.6752944623225238,-0.4760829306490749,-0.310231551207142,0.41377052003575665,-0.1478957730167433,1
2.0638254490595243,0.5179801782465591,-0.20661105858658116,-0.20664408148504113,-0.1091900447051919,-0.46680539805970817,0.8544625230204133,-0.12004659474601245,0.9700395072426213,-0.6752944623225238,-0.4760829306490749,-0.028622580590289395,0.41377052003575665,0.08867285705732406,1
0.07830573373678615,0.5179801782465591,-0.185905346332003,0.008197254914283738,-0.4546068763712174,-0.46680539805970817,1.2697416704304612,2.6732946829640527,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,0.09206697824550458,1.7879207275328264,0.42368957819873343,2
-0.4736263305869608,0.5179801782465591,-0.3198138303545472,-0.3569565052298367,-0.10075283746502232,-0.46680539805970817,0.64682419515034,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,-0.8229646667116061,-0.10170131009558503,1
-0.172441260076344,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.44853018986978466,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.9054136791614302,-0.5886197177531193,1
2.4161667400047717,0.5179801782465591,-0.28767878959054777,-0.12280649876630062,-0.4546068763712174,1.737109836215674,0.2315450477402922,1.276622368103583,-0.9170895120984436,1.406779730492918,0.5496174072464404,-0.310231551207142,0.6886005615351706,-0.037565857368250424,0
-0.7433648969381637,0.134049395368665,-0.3549863953620415,-0.332731805595455,-0.22831721849070566,-0.46680539805970817,0.43918586728026665,-0.12004659474601245,0.5506766642205982,-0.6752944623225238,-0.4760829306490749,-0.06885243353555405,0.13894047853634273,-0.47514037865097475,1
-0.7125082337808972,-2.5534703080194276,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.9566998567692752,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.15753621419846595,0.25656016784772173,-0.5918405218239946,1.3756756652837054,-0.5584676730035688,1
-0.7498849370689047,-1.0177429532650166,-0.4073123137630776,-0.3399672853917476,-0.3386643889358594,-0.46680539805970817,-0.18373160799985438,-0.12004659474601245,-0.2880465056514219,-0.6752944623225238,-0.4760829306490749,-0.39069125709767133,2.0627507690322404,-0.5261760692405689,1
-0.7313027991792334,-1.4016737361429108,-0.28424343859713447,-0.3569565052298367,-0.016712503224800987,-0.46680539805970817,0.023906719870218904,-0.6787161910923751,0.13131633737060108,-0.6752944623225238,-0.4760829306490749,-0.1090822864808187,-0.9054136791614302,-0.3480926062509397,1
0.17810263954640682,0.5179801782465591,1.8310715954397419,2.363330867242409,-0.012001821331862273,-0.3266889592845663,1.2697416704304612,2.6732946829640527,-0.07836634222642336,-0.2588816225490615,-0.3295543109497156,1.4196521254392382,1.2382606445339985,1.1011134224952397,2
-0.6868856931361693,0.5179801782465591,0.1144257679681835,0.39478634987539746,-0.4546068763712174,-0.46680539805970817,1.2697416704304612,2.6732946829640527,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,0.29321624297182786,3.2994859557796032,-0.15824043691090414,2
2.6449138590275596,0.5179801782465591,0.2810356108340228,0.5136747414657701,-0.2791837365834712,2.2158885714153724,1.2697416704304612,2.11462508661769,1.5990825136896427,3.0724360865608324,2.8940753224361897,0.3334460959170925,1.7879207275328264,0.9867119476023088,0
3.1788163258611224,0.5179801782465591,0.5872358397741825,0.43754857768063027,0.5839879016346127,2.037181459822273,1.2697416704304612,1.8352919644499457,1.5990825136896427,3.0724360865608324,2.601018083037471,1.8219506548918847,2.4749958312813614,0.4449866994656959,0
1.1879396703627267,0.5179801782465591,-0.44852248473992223,-0.3298460480413966,-0.4546068763712174,-0.4171007011920661,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.55161066887873,0.0015254577866357555,-0.22780316817349336,1
2.18385212004774,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.8288852265944285,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.406779730492918,1.5753177451419555,-0.5918405218239946,0.5511855407854637,-0.07983777902385485,0
3.7553344996663163,0.5179801782465591,1.917409360801451,0.3345589630947673,3.9157558946494713,-0.290023718821649,1.2697416704304612,0.1592865274217318,1.3894023502646444,-0.2588816225490615,-0.3295543109497156,1.2587327136581796,1.2382606445339985,1.6152502675531701,2
0.1981099660113116,0.5179801782465591,0.013443297894770723,-0.22025955553967994,0.435712001394201,1.6007267734953552,1.0432264513894989,-0.37398823454277935,1.1415971483049046,2.0503300263990374,2.601018083037471,0.09206697824550458,-0.1358895629630712,0.45702436826283993,0
-0.11682694454110334,0.5179801782465591,-0.4482182642841023,-0.3294544525486747,-0.4546068763712174,-0.2304567321874054,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.55161066887873,-0.7405156542617819,-0.4464570715959169,1
-0.12343681839787443,0.5179801782465591,-0.27975033648040865,-0.1126009177713634,-0.4546068763712174,-0.46680539805970817,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.5113808159334653,-0.5756176293621335,-0.5987332260256519,1
0.3674513765494941,0.5179801782465591,-0.36973406699725303,-0.2284288399724632,-0.4546068763712174,-0.46680539805970817,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.47115096298820064,-0.5756176293621335,-0.5987332260256519,1
-0.20411784851604753,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.40929254719475366,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.9054136791614302,-0.5462899388848318,1
0.026571690262083274,0.5179801782465591,-0.12350271037126827,0.08852252729061079,-0.4546068763712174,-0.46680539805970817,0.43918586728026665,1.5559588422822015,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.14931213942608337,0.41377052003575665,-0.454647694988694,1
0.9325264614777182,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.3504878923828414,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.82319257026638,0.40308878754708105,-0.5918405218239946,-0.1358895629630712,-0.5987332260256519,0
-0.7494421096372925,-2.1695395251415337,-0.43260941474318493,-0.3569565052298367,-0.3672491605162505,-0.46680539805970817,-0.5990107554099021,-0.6787161910923751,-0.49772666907642055,-0.6752944623225238,-0.4760829306490749,-0.47115096298820064,0.6886005615351706,-0.5234932544300256,1
-0.7517039948336834,-3.7052626566531095,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.42396195549846144,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.03855826170658236,-0.3295543109497156,-0.5918405218239946,-0.4107196044624851,-0.55105753562752,1
